date,SPXT,SPXT_7D_RTN,SPXT_1M_RTN,SPXT_3M_RTN,SPXT_7D_POS,SPXT_1M_POS,SPXT_3M_POS,SPX,SPX_7D_RTN,SPX_1M_RTN,SPX_3M_RTN,SPX_7D_POS,SPX_1M_POS,SPX_3M_POS,2_10_curve,SPX_IV,TY_1M_25DC,DIX,GEX,3M_LIBOR,3M_OIS,LOIS,SELL2_BUY10,INFL_SWP_1Y,INFL_SWP_2Y,INFL_SWP_5Y,INFL_SWP_10Y,ELECTION_YEAR,CDX_IG,CDX_HY,CDX_EM,FARWSHO,USD_3M_FRA_OIS_1,USD_3M_FRA_OIS_2,USD_3M_FRA_OIS_3,EUR_3M_FRA_OIS_1,GBP_3M_FRA_OIS_1,GFC_TSY_RP,GFC_MBS_RP
3/19/2020,4909.13,0.02774829756,0.1375620527,0.3008231601,1,1,1,2409.39,0.02746338285,0.1357895567,0.2940453808,1,1,1,68.331,66.99,12.25,0.38041331,-1423000000,1.19513,0.138,1.057,68.331,-1.03,-0.314,0.2799,1.192,1,141.838,89.613,85.931,#N/A,56.927,38.7,38.25,13.4,49.77,0.103,0.163
3/20/2020,4697.09,0.1412363825,0.2162104622,0.3654070925,1,1,1,2304.92,0.1410678028,0.2144933447,0.3585243739,1,1,1,52.955,56.44,10.79,0.44849573,-132090239,1.20413,0.107,1.097,52.955,-1.354,-0.296,0.377,1.399,1,151.798,87.416,85.813,#N/A,45.558,29.5,29.1,15.9,35.5621,0.074,0.108
3/23/2020,4559.5,0.1360719377,0.2523390723,0.370251124,1,1,1,2237.4,0.1359032806,0.2504692947,0.3633369089,1,1,1,46.402,51.38,9.95,0.45690517,-1095000000,1.21563,0.099,1.117,46.402,-1.35,-0.279,0.423,1.508,1,121.563,86.724,85.5,#N/A,43.718,28.346,27.1,16.3,33,0.068,0.087
3/24/2020,4987.8,0.07349733349,0.1607622599,0.2663799671,1,1,1,2447.33,0.07327168792,0.1591162614,0.2600507492,1,1,1,46.71,55.32,7.03,0.42030031,1292494130,1.23238,0.1025,1.13,46.71,-1.356,-0.264,0.541,1.5938,1,107.974,91.849,88.488,#N/A,47.103,30.7,28.9,14.7,31,0.061,0.063
3/25/2020,5045.35,0.044367586,0.1644266503,0.2216199074,1,1,1,2475.56,0.04404256007,0.1627591333,0.2155027549,1,1,1,53.148,52.08,6.12,0.44253285,-992248106,1.267,0.087,1.18,53.148,-1.14,-0.189,0.653,1.543,1,103.168,93.991,90.469,4360000000000,51.927,33,29.8,13.8,34.5,0.094,0.08
3/26/2020,5360.49,-0.06041425317,0.09023242278,0.166829898,0,1,1,2630.07,-0.06067138897,0.08871246773,0.1608968583,0,1,1,54.58,48.1,6.84,0.4521618,-1027000000,1.37463,0.077,1.298,54.58,-1.103,-0.0725,0.679,1.558,1,96.658,97.226,90.85,#N/A,51.2,31.2,28,14,32.75,0.089,0.084
3/27/2020,5179.92,-0.005299309642,0.1582688536,0.2262100573,0,1,1,2541.47,-0.005732902611,0.1566180203,0.2198806203,0,1,1,42.698,53.41,6.47,0.41646494,-1664000000,1.45013,0.071,1.379,42.698,-1.127,-0.128,0.624,1.4425,1,111.889,94.86,88.875,#N/A,54.8,33.8,29,12.7,35.3252,0.05,0.068
3/30/2020,5354.39,-0.05214973134,0.1102441174,0.1922478564,0,1,1,2626.65,-0.05253840443,0.1088001827,0.1862486437,0,1,1,49.441,47.35,7.56,0.41824976,-1000000000,1.43338,0.07,1.363,49.441,-1.248,-0.179,0.568,1.391,1,107.875,95.065,88.376,#N/A,49.5,31.2,28.6,12.7,36.4263,0.048,0.065
3/31/2020,5269.2,0.03092879374,0.09666173233,0.2172929477,1,1,1,2584.59,0.03060059816,0.09522593525,0.2110276678,1,1,1,41.967,43.9,6.63,0.43941469,-1629000000,1.4505,0.071,1.38,41.967,-1.2345,-0.1975,0.594,1.3865,1,113.051,93.535,88.33,#N/A,45.5,28.814,27.1,11.3,35.3268,0.002,0.011
4/1/2020,5036.64,0.0768131135,0.152180819,0.2937295499,1,1,1,2470.5,0.07646630237,0.1506739526,0.2870754908,1,1,1,36.964,50.17,6.43,0.37759644,-2171000000,1.4365,0.072,1.364,36.964,-1.204,-0.186,0.599,1.337,1,126.144,90.574,86.931,4800000000000,45.6,28.8,27.335,11.3,35.0176,0.052,0.052
4/2/2020,5152.47,0.0887108513,0.1364607654,0.2509708936,1,1,1,2526.9,0.08828208477,0.1351616605,0.2447346551,1,1,1,36.56,44.97,5.92,0.39093585,-1540000000,1.373,0.075,1.298,36.56,-0.995,-0.013,0.769,1.446,1,123.313,90.266,87.956,#N/A,41.1,27.111,26.1,12.7,35.7304,0.089,0.08
4/3/2020,5075.16,0.1214503582,0.1458101814,0.2799872319,1,1,1,2488.65,0.1210174191,0.144564322,0.2737588652,1,1,1,36.195,42.07,5.39,0.37253716,-1758000000,1.38738,0.071,1.316,36.195,-0.99,0.08,0.806,1.487,1,127.55,89.161,86.838,#N/A,44.3,29.2,26.499,13,35.9733,0.06,0.074
4/6/2020,5432.17,0.03718219422,0.08320247709,0.1894528338,1,1,1,2663.68,0.03677243513,0.08165770663,0.1833440954,1,1,1,40.32,38.17,5.28,0.35245766,-1154000000,1.35238,0.0785,1.274,40.32,-1,0.0663,0.873,1.519,1,116.969,91.931,87.76,#N/A,47.55,32.056,29.454,17,39.2562,0.068,0.069
4/7/2020,5423.52,0.07072528542,0.1034438888,0.2038233472,1,1,1,2659.41,0.07018474022,0.1016729275,0.1976491026,1,1,1,44.613,40.01,5.61,0.35420916,-231405936,1.31988,0.08,1.24,44.613,-1.048,0.074,0.902,1.547,1,112.493,92.47,88.588,#N/A,52.964,36.3,31.55,20.5,45.75,0.08,0.075
4/8/2020,5609.55,0.01247515398,0.06704815894,0.153005143,1,1,1,2749.98,0.0121382701,0.06557865875,0.1473610717,1,1,1,51.824,37.42,5.39,0.35333465,-1010000000,1.31138,0.076,1.235,51.824,-0.971,0.042,0.87,1.573,1,104.886,95.153,88.963,5090000000000,55.75,37.2,31.7,29,50.1269,0.095,0.089
4/9/2020,5691.54,0.003700228761,0.03024488978,0.1517796589,1,1,1,2789.82,0.003487680209,0.02878321899,0.1461384605,1,1,1,49.32,35.95,5.48,0.41140385,-641778575,1.21888,0.077,1.142,49.32,-0.93,0.065,0.891,1.6255,1,81.849,98.554,90.794,#N/A,47.7,33.056,29.884,24.2,39.6365,0.106,0.126
4/13/2020,5634.15,0.04113309017,0.02263872989,0.1741025709,1,1,1,2761.63,0.04089251638,0.02113606819,0.1683534724,1,1,1,52.013,36.55,5.6,0.3665712,-67803559,,0.0815,1.137,52.013,-0.82,0.084,0.946,1.665,1,83.14,97.889,90.381,#N/A,43.837,31.852,29.225,23.8,39.75,0.112,0.122
4/14/2020,5807.1,-0.007938557972,0.003828072532,0.1352912814,0,1,1,2846.06,-0.008046211253,0.002262777313,0.1298321188,0,1,1,52.697,32.93,5.05,0.40220784,600219982,1.17613,0.078,1.098,52.697,-0.81,0.186,0.956,1.726,1,82.607,97.524,90.075,#N/A,39.3,28.884,27.6,17.6,33.25,0.095,0.133
4/15/2020,5679.53,-0.01674258257,0.03051484894,0.164156189,0,1,1,2783.36,-0.01681421016,0.02886439411,0.1585745286,0,1,1,43.077,35.88,5.89,0.46118522,-157646663,1.13488,0.077,1.058,43.077,-0.859,0.137,0.866,1.612,1,87.416,95.674,88.834,5350000000000,36.3,27.005,26.1,20.7,32.25,0.078,0.099
4/16/2020,5712.6,0.000008752582012,0.05694429857,0.1671480587,1,1,1,2799.55,-0.00008572806344,0.0551374328,0.1615581076,0,1,1,41.407,35.2,5.61,0.48094106,1106729625,1.13525,0.076,1.059,41.407,-0.933,0.0438,0.755,1.5,1,87.928,95.663,88.428,#N/A,39.2,29.377,28.3,21.6,35,0.111,0.104
4/17/2020,5865.9,-0.02657051774,0.01862459299,0.1385703814,0,1,1,2874.56,-0.02670321719,0.01683040187,0.1331473339,0,1,1,43.383,32.65,5.85,0.48282571,-289385495,1.109,0.076,1.033,43.383,-0.91,0.027,0.732,1.482,1,86.967,96.296,88.84,#N/A,37.7,28.506,27.75,20.9,34.8288,0.088,0.101
4/20/2020,5761,0.004973094949,0.05463634786,0.1659937511,1,1,1,2823.16,0.004810212669,0.05258292127,0.1604089035,1,1,1,39.968,36.6,5.81,0.47274002,98620249,1.09763,0.074,1.024,39.968,-0.99,-0.101,0.615,1.465,1,93.474,94.053,88.696,#N/A,42.004,30.358,29.826,22.4,38.75,0.06,0.086
4/21/2020,5584.44,0.05201954001,0.07959437294,0.1881298752,1,1,1,2736.56,0.05186073026,0.07745125267,0.1823822609,1,1,1,36.363,40.55,6.24,0.49741658,-148210827,1.043,0.074,0.969,36.363,-1.084,-0.154,0.608,1.492,1,98.063,93.112,87.988,#N/A,40.636,29.516,29.7,26.2,38.6395,0.04,0.053
4/22/2020,5712.65,0.02302434072,0.05803086133,0.1542979178,1,1,1,2799.31,0.02289135537,0.05577803101,0.1487223637,1,1,1,40.173,36.47,6.01,0.51140108,-772849978,1.02025,0.0745,0.946,40.173,-0.991,-0.079,0.73,1.594,1,94.481,93.514,88.275,5530000000000,37.7,27.82,28.3,30.5,37.5,0.05,0.05
4/23/2020,5710.04,0.05073519625,0.07154065471,0.163370134,1,1,1,2797.8,0.05065051112,0.06932947316,0.1578418758,1,1,1,37.837,35.73,5.62,0.48522147,-507398427,0.99138,0.079,0.912,37.837,-1.08,-0.089,0.727,1.571,1,93.689,93.47,88.244,#N/A,36.5,28.257,29.5,27.7,33.25,0.091,0.073
4/24/2020,5789.65,0.02677709361,0.07249661033,0.1399601012,1,1,1,2836.74,0.02668203642,0.07028842968,0.1345558634,1,1,1,37.222,31.9,5.35,0.50647516,-463079691,0.88713,0.0755,0.812,37.222,-1.039,-0.051,0.804,1.624,1,94.144,92.911,87.856,#N/A,32.768,26.483,28.7,24.6,29.9889,0.097,0.118
4/27/2020,5874.94,-0.01641038036,0.05482268755,0.13737502,0,1,1,2878.48,-0.01659556433,0.05254509324,0.1320002223,0,1,1,43.619,29.05,4.81,0.44669811,1555164530,0.84075,0.075,0.766,43.619,-1.011,-0.038,0.8362,1.666,1,93.168,93.37,87.906,#N/A,31.2,26.166,28.669,21.2,30.25,0.084,0.096
4/28/2020,5844.18,-0.007025793182,0.06564308423,0.1392564911,0,1,1,2863.39,-0.007211731549,0.06318384852,0.133698169,0,1,1,39.784,29.22,4.86,0.48211029,1533925066,0.76013,0.073,0.687,39.784,-0.99,-0.012,0.832,1.637,1,91.781,93.542,87.994,#N/A,29,24.414,27.1,15.7,27.3066,0.06,0.069
4/29/2020,5999.74,-0.02402770787,0.04195848487,0.1183501285,0,1,1,2939.51,-0.02417749897,0.03953720178,0.1128113189,0,1,1,42.355,26.81,4.53,0.50111444,3331832669,0.68663,0.0485,0.638,42.355,-0.939,0.0075,0.845,1.649,1,86.885,94.739,89.103,5570000000000,28.8,24.7,27,13.4,24.3499,0.075,0.083
4/30/2020,5944.68,-0.02178586568,0.06027574234,0.136848409,0,1,1,2912.43,-0.02197821064,0.05781769862,0.1312237547,0,1,1,44.174,28.77,4.36,0.48857422,2608412646,0.55613,0.044,0.512,44.174,-0.974,-0.025,0.805,1.602,1,86.979,94.814,89.313,#N/A,30.8,25.4,27.8,11.3,25.4867,0.106,0.11
5/1/2020,5778.53,0.01827627442,0.1057604616,0.1737587241,1,1,1,2830.71,0.01783298183,0.1032108552,0.1680850387,1,1,1,41.984,32.41,4.07,0.49395966,3422977567,0.54088,0.045,0.496,41.984,-0.992,-0.0344,0.791,1.604,1,90.4,93.804,88.563,#N/A,32,26.2,29.2,,25,0.111,0.112
5/4/2020,5803.12,0.03126421649,0.09760611533,0.1763017136,1,1,1,2842.74,0.03062538255,0.09484159649,0.1706205984,1,1,1,44.754,31.11,4.06,0.47769702,5900187805,0.50088,0.045,0.456,44.754,-0.95,-0.098,0.803,1.61,1,90.896,93.433,88.753,#N/A,32.012,26.1,28.9,11.9,25,0.098,0.128
5/5/2020,5855.58,0.02221470802,0.1162993247,0.1733867525,1,1,1,2868.44,0.02157270154,0.1134728284,0.1675893517,1,1,1,47.177,29.63,4.02,0.51151207,5008143203,0.474,0.0445,0.43,47.177,-0.861,0.0488,0.812,1.63,1,90.065,93.673,88.994,#N/A,31.5,26.2,29.3,13.4,25,0.104,0.121
5/6/2020,5815.17,0.008341974525,0.1376107663,0.1825363661,1,1,1,2848.42,0.007618258543,0.1348010476,0.1765399765,1,1,1,52.268,30.32,4.21,0.50473623,6412033864,0.44763,0.045,0.403,52.268,-0.88,0.024,0.816,1.625,1,93.224,92.803,88.515,5620000000000,30.9,25.7,29.1,16.6,23.75,0.109,0.123
5/7/2020,5884.14,-0.02080847838,0.1155869847,0.1718942785,0,1,1,2881.19,-0.02123775246,0.1131442217,0.1663479326,0,1,1,50.005,28.15,4.55,0.46364434,1907158484,0.43463,0.045,0.39,50.005,-0.81,0.035,0.801,1.601,1,92.169,94.116,88.838,#N/A,29.9,24.2,28,16.1,22.25,0.119,0.129
5/8/2020,5984.55,-0.02593678723,0.0910461104,0.1430550334,0,1,1,2929.8,-0.02638405352,0.0888593078,0.1378558263,0,1,1,52.231,24.53,4.45,0.44904655,2399843522,,0.048,0.387,52.231,-0.759,0.0887,0.829,1.621,1,90.98,94.5,89.263,#N/A,28.7,24.3,27.8,16.6,22.75,0.12,0.13
5/11/2020,5985.66,-0.02218970005,0.02667040894,0.159010034,0,1,1,2930.32,-0.02273471839,0.02449561823,0.1535770837,0,1,1,53.122,23.54,4.54,0.46829086,715645748,0.4335,0.0503,0.383,53.122,-0.759,0.105,0.859,1.644,1,92.61,94.247,89.475,#N/A,29.46,24.2,27.8,17.2,22.75,0.118,0.13
5/12/2020,5863.68,0.02971171687,0.06203271666,0.1809921415,1,1,1,2870.12,0.0291939013,0.05964558973,0.1753620058,1,1,1,50.229,27.92,4.51,0.45718581,1825912217,0.424,0.051,0.373,50.229,-0.698,0.111,0.836,1.613,1,93.303,94.095,89.399,#N/A,31.3,27.8,29.73,18.4,22.2996,0.117,0.132
5/13/2020,5761.7,0.03704635785,0.08985195342,0.2017772532,1,1,1,2820,0.0365035461,0.08744326241,0.1960460993,1,1,1,48.958,30.93,4.49,0.45165511,2109103845,0.39238,0.0505,0.342,48.958,-0.745,0.107,0.821,1.579,1,96.709,92.9,88.856,5840000000000,29.066,26.6,29.598,16.9,22.4996,0.057,0.062
5/14/2020,5829.33,0.04227415501,0.09765273196,0.1910837094,1,1,1,2852.5,0.04175635408,0.09543908852,0.1856231376,1,1,1,47.28,28.06,4.48,0.43975855,1264910712,0.38563,0.0516,0.334,47.28,-0.669,0.1212,0.824,1.529,1,95.324,92.87,88.981,#N/A,27.462,24.851,28.7,16.9,21,0.086,0.084
5/15/2020,5852.84,0.03008624873,0.08930707144,0.1892175423,1,1,1,2863.7,0.02961553235,0.08722631561,0.1837063938,1,1,1,49.372,26.97,4.22,0.43213194,1284877774,0.3805,0.054,0.326,49.372,-0.623,0.134,0.856,1.5725,1,95.806,92.528,88.934,#N/A,26.453,24.2,28,16.8,19.25,0.105,0.113
5/18/2020,6037.9,0.001036784312,0.05658589907,0.1478825419,1,1,1,2953.91,0.0005213428981,0.05464960002,0.142502649,1,1,1,54.244,24.38,4.26,0.44094399,931551339,0.37663,0.062,0.315,54.244,-0.418,0.2112,0.949,1.646,1,90.416,94.266,89.839,#N/A,26.326,25.1,28.3,16.1,17.25,0.079,0.09
5/19/2020,5975.15,0.02399772391,0.06184781972,0.1636394065,1,1,1,2922.94,0.02354820831,0.05980280129,0.1582550446,1,1,1,52.1,25.52,4.26,0.4450377,2502561142,0.37413,0.0615,0.313,52.1,-0.385,0.3025,0.927,1.629,1,90,94.003,89.839,#N/A,24.4,23.2,26.1,15.3,18.25,0.084,0.081
5/20/2020,6075.76,0.02199231043,0.0510471118,0.1483781453,1,1,1,2971.61,0.02171213585,0.049215745,0.1432051985,1,1,1,51.282,23.82,4.27,0.45772869,3331688946,0.358,0.0525,0.306,51.282,-0.307,0.276,0.956,1.642,1,83.95,95.473,90.456,5950000000000,23.502,23.2,25.8,14.4,16.25,0.025,0.045
5/21/2020,6028.93,0.02788056919,0.06377748622,0.1690581911,1,1,1,2948.51,0.02754611651,0.06199063256,0.1637335468,1,1,1,50.061,25.15,3.93,0.48306717,721282138,0.3595,0.052,0.308,50.061,-0.186,0.4038,0.958,1.62,1,85.957,95.212,90.65,#N/A,24.5,24,26.7,14.6,17.5,0.064,0.047
5/22/2020,6044.16,0.03038470193,0.03366886383,0.1703197798,1,1,1,2955.45,0.03006648734,0.03210340219,0.1651761999,1,1,1,48.739,25.09,3.65,0.46319666,1434455811,0.36925,0.0501,0.319,48.739,-0.178,0.411,0.952,1.611,1,87.206,94.913,90.245,#N/A,26.9,25.9,28.5,15.1,16.9058,0.104,0.102
5/26/2020,6118.54,0.02172740556,0.03234595181,0.1678880909,1,1,1,2991.77,0.02137864876,0.03074768448,0.1627665228,1,1,1,52.275,23.86,3.72,0.454598,1599407223,0.37125,0.0535,0.318,52.275,-0.069,0.44,0.973,1.609,1,83.124,96.672,91.131,#N/A,27.2,26,28.4,16.8,17.75,0.115,0.12
5/27/2020,6209.38,0.01507718967,-0.007388821428,0.1528010848,1,0,1,3036.13,0.01471939607,-0.008919249176,0.1476945981,1,0,1,49.609,23.01,3.79,0.47347369,2848289581,0.3625,0.054,0.309,49.609,-0.058,0.49,0.9968,1.637,1,78.942,97.497,91.216,5940000000000,26,25.9,28.7,15.3,16.6279,0.102,0.101
5/28/2020,6197.02,0.03108752271,0.009320608938,0.1629944715,1,1,1,3029.73,0.03074201331,0.007759767372,0.1578622518,1,1,1,51.406,23.64,3.73,0.45729073,5535217748,0.35,0.054,0.296,51.406,0.0027,0.558,1.058,1.6737,1,77.946,97.76,91.04,#N/A,24.9,25.1,28.6,14.2,15.9739,0.126,0.125
5/29/2020,6227.81,0.02275759858,0.0198882111,0.1548377359,1,1,1,3044.31,0.02234989209,0.01838840328,0.1497876366,1,1,1,48.644,22.95,3.82,0.44081651,3754598011,0.344,0.051,0.293,48.644,0.0949,0.574,1.03,1.646,1,77.4,98.324,91.345,#N/A,24.8,25,28.2,12.6,14.6767,0.096,0.104
6/1/2020,6251.48,0.04560520069,0.02115978936,0.1591447145,1,1,1,3055.73,0.04522650889,0.01967778567,0.1541104744,1,1,1,49.879,23.59,4.04,0.47509139,3694572513,0.33713,0.053,0.284,49.879,0.137,0.61,1.058,1.671,1,78.851,99.365,91.684,#N/A,24.7,25,28.7,11.3,14.25,0.118,0.121
6/2/2020,6303,0.04956369983,0.01763604633,0.1674583532,1,1,1,3080.82,0.04919794081,0.01596652839,0.1623009459,1,1,1,51.894,22.27,3.81,0.46578003,3171271931,0.3305,0.054,0.277,51.894,0.2187,0.637,1.0619,1.678,1,75.641,100.738,92.7,#N/A,24.375,24.6,28.1,11.3,15.4428,0.125,0.127
6/3/2020,6389.67,0.02732535483,0.01977879922,0.111384469,1,1,1,3122.87,0.02699760157,0.01820440812,0.106373304,1,1,1,55.39,21.41,4.3,0.46698473,1692331800,0.32663,0.0585,0.268,55.39,0.3224,0.689,1.09,1.696,1,73.04,101.657,93.32,5970000000000,25,25.3,29.4,10.9,15.5457,0.115,0.118
6/4/2020,6369.54,0.02510071371,0.01193963771,0.1058286784,1,1,1,3112.35,0.02499397561,0.0105932816,0.1010843896,1,1,1,62.548,21.67,4.37,0.48185044,2008374902,0.31763,0.064,0.254,62.548,0.4412,0.7575,1.136,1.717,1,72.445,101.613,93.35,#N/A,24.6,24.7,28.7,10.7,15.0983,0.114,0.125
6/5/2020,6536.58,-0.05986004914,-0.006186721497,0.04770690483,0,0,1,3193.93,-0.06006080284,-0.007511122661,0.04317877975,0,0,1,68.104,20.03,4.35,0.4835239,951835268,0.31288,0.065,0.248,68.104,0.6112,0.869,1.217,1.75,1,64.961,103.77,94.161,#N/A,24.7,24.6,29.1,10.4,14.75,0.119,0.124
6/8/2020,6615.4,-0.05864800314,-0.02329262025,0.05613568341,0,0,1,3232.39,-0.05911415392,-0.0248546741,0.0515315293,0,0,1,64.707,21.11,4.49,0.43260652,1898068854,0.30975,0.0768,0.233,64.707,0.625,0.894,1.248,1.776,1,66.636,103.31,94.198,#N/A,25.1,26.75,30.6,9.6,14.899,0.124,0.125
6/9/2020,6564.27,-0.0433970571,-0.005379120603,0.04569586565,0,0,1,3207.18,-0.04383601793,-0.006903260809,0.04116077052,0,0,1,61.895,23.08,4.67,0.47680754,2187327786,0.31463,0.077,0.238,61.895,0.766,0.972,1.224,1.738,1,72.357,101.618,93.709,#N/A,24.9,25.9,30.2,10.6,14.5,0.125,0.128
6/10/2020,6529.42,-0.02003853328,-0.009431159276,0.05188822284,0,0,1,3190.14,-0.02050066768,-0.01094622807,0.04728005667,0,0,1,55.363,23,4.01,0.46276149,3914361759,0.31838,0.072,0.246,55.363,0.8512,1.026,1.252,1.735,1,74.522,102.108,93.637,5980000000000,24.2,24.9,29.4,11.1,14.5407,0.121,0.128
6/11/2020,6145.3,0.03746603095,0.06673392674,0.1322327632,1,1,1,3002.1,0.03710402718,0.0650944339,0.1270577263,1,1,1,46.637,33.68,4.09,0.49404753,2240088610,0.31338,0.094,0.219,46.637,0.8575,0.9506,1.204,1.697,1,81.615,99.788,91.913,#N/A,24.262,26.375,30.7,11.3,14.1686,0.112,0.112
6/12/2020,6227.42,0.0244306631,0.0622488928,0.1231505182,1,1,1,3041.31,0.02434148443,0.06091125206,0.1183338759,1,1,1,50.847,29.59,3.94,0.51171541,1639866652,0.32088,0.087,0.234,50.847,0.882,1.002,1.212,1.681,1,78.957,100.598,92.011,#N/A,23.5,23.793,28.4,11,13.9362,0.125,0.126
6/15/2020,6279.4,0.01039908271,0.04990126445,0.1087508361,1,1,1,3066.59,0.01015786264,0.04858164932,0.1039917302,1,1,1,52.683,28.58,4.07,0.47137562,1843470207,0.299,0.0915,0.207,52.683,0.93,1.0325,1.245,1.687,1,69.889,101.725,95.465,#N/A,23.6,28.8,22.5,9.5,13.8374,0.13,0.129
6/16/2020,6398.58,-0.001980126841,0.03333239563,0.07896126953,0,1,1,3124.74,-0.002201783188,0.03199946236,0.07433258447,0,1,1,54.967,27.88,4.1,0.47707918,2008928444,0.30788,0.088,0.22,54.967,1.035,1.083,1.289,1.742,1,69.184,101.626,95.949,#N/A,24.3,29.6,22,9.4,14,0.134,0.135
6/17/2020,6375.54,0.005944594497,0.04578592558,0.07076733892,1,1,1,3113.49,0.005717057065,0.04443566544,0.06615727046,1,1,1,53.877,28.21,3.9,0.49148466,2084873832,0.31625,0.081,0.235,53.877,1.0724,1.085,1.267,1.72,1,71.435,101.286,95.869,6090000000000,24,28.7,21.8,8.8,12.5,0.12,0.131
6/18/2020,6379.56,-0.02067540708,0.04689665118,0.05776573933,0,1,1,3115.34,-0.02086770625,0.04556805999,0.05319483588,0,1,1,51.108,27.35,3.58,0.52260324,2565182968,0.30638,0.076,0.23,51.108,1.18,1.15,1.307,1.714,1,74.561,100.807,95.516,#N/A,23.5,28.2,21.1,7.3,11.4208,0.122,0.124
6/19/2020,6344.7,-0.004452535187,0.05872460479,0.07476791653,0,1,1,3097.74,-0.004512967518,0.05755163442,0.07031900676,0,1,1,50.211,28.7,3.62,0.47052918,3294277294,0.30513,0.076,0.229,50.211,1.233,1.214,1.319,1.72,1,78.551,99.966,95.581,#N/A,23.565,27.8,21.1,6.1,11.75,0.123,0.124
6/22/2020,6385.91,-0.03482823905,0.03901245085,0.04257967933,0,1,1,3117.86,-0.03489893709,0.03778232506,0.0381864484,0,1,1,51.316,26.53,3.71,0.48047516,3882599622,0.29663,0.074,0.223,51.316,1.3137,1.2363,1.372,1.758,1,76.13,100.059,95.603,#N/A,23.9,28.602,21.6,5.8,12.25,0.117,0.116
6/23/2020,6413.44,-0.02473867379,0.02816897016,0.04125711007,0,1,1,3131.29,-0.02492582929,0.02693458607,0.03682188491,0,1,1,52.005,25.49,3.65,0.44114268,4130602363,0.29688,0.072,0.225,52.005,1.3362,1.2625,1.381,1.788,1,74.946,100.291,95.791,#N/A,23.5,28.6,20.9,5.8,12.25,0.11,0.108
6/24/2020,6247.66,0.01664783295,0.06326048473,0.08599859788,1,1,1,3050.33,0.01637855576,0.06198673586,0.08134529707,1,1,1,48.939,28.8,3.88,0.47627813,3293310852,0.28375,0.0695,0.214,48.939,1.2694,1.18,1.358,1.752,1,78.508,99.309,95.209,6140000000000,23,28.8,21.4,6.1,12.25,0.121,0.123
6/25/2020,6316.45,0.0106563022,0.04488597234,0.09147859953,1,1,1,3083.76,0.01040937038,0.04367395647,0.08685500817,1,1,1,49.793,26.71,3.62,0.45209503,4239083647,0.306,0.0684,0.238,49.793,1.3424,1.289,1.405,1.7575,1,78.226,99.905,95.316,#N/A,23.7,28.9,21.2,5.6,11.7693,0.125,0.129
6/26/2020,6163.5,0.04066845137,0.08412590249,0.1133219761,1,1,1,3009.05,0.04019873382,0.08287997873,0.1084794204,1,1,1,47.165,29.29,3.56,0.46151623,5719836995,0.30788,0.0654,0.242,47.165,1.31,1.263,1.383,1.732,1,80.886,98.889,95.05,#N/A,22.9,28,20.3,4.7,11.3928,0.126,0.125
6/29/2020,6254.78,0.04177125335,0.06446909404,0.1061668036,1,1,1,3053.24,0.04142484705,0.0632049888,0.1014528828,1,1,1,47.096,26.67,3.57,0.47333443,8317776233,0.29613,0.063,0.233,47.096,1.3399,1.365,1.406,1.733,1,78.949,98.512,95.159,#N/A,22.4,27.2,20.4,4,10.6405,0.123,0.129
6/30/2020,6351.67,0.01478666241,0.05638517114,0.09517654412,1,1,1,3100.29,0.01452444771,0.05510129698,0.09047863264,1,1,1,50.366,24.83,3.62,0.46688133,9662665165,0.302,0.062,0.24,50.366,1.3402,1.3269,1.427,1.741,1,75.879,99.317,95.543,#N/A,22,27.3,20,3.5,10.1128,0.129,0.131
7/1/2020,6383.76,0.01760404526,0.05865508728,0.07924640024,1,1,1,3115.86,0.01735636389,0.05736778931,0.07464391853,1,1,1,50.959,23.74,3.62,0.47723466,2607526818,0.2985,0.065,0.234,50.959,1.3562,1.318,1.436,1.768,1,74.928,99.551,96.075,6120000000000,22.3,27.2,19.744,3.6,10.25,0.134,0.132
7/2/2020,6414.16,0.007350923582,0.05744166033,0.09355394939,1,1,1,3130.01,0.007041511049,0.0563895962,0.08901569005,1,1,1,51.469,23.16,3.43,0.49703272,5515247892,0.30375,0.07,0.234,51.469,1.373,1.3637,1.51,1.794,1,74.131,99.801,96.481,#N/A,22.1,27.4,19.8,3,10,0.149,0.146
7/6/2020,6516.05,0.001981261654,0.04760092387,0.06144059668,1,1,1,3179.72,0.001673103292,0.04656070346,0.05699558452,1,1,1,51.531,22.88,3.55,0.49621134,5224988329,0.2765,0.073,0.203,51.531,1.4162,1.466,1.552,1.822,1,71.498,100.533,96.356,#N/A,21.5,25.9,19.053,3.3,9,0.142,0.147
7/7/2020,6445.59,0.003451972589,0.06597844418,0.0917402441,1,1,1,3145.32,0.003147533478,0.06480739639,0.08715488408,1,1,1,47.913,24.24,3.32,0.48334574,6307848461,0.26838,0.073,0.195,47.913,1.4099,1.4125,1.526,1.783,1,74.4,99.571,95.921,#N/A,20.9,25.7,18.9,3.5,9,0.136,0.144
7/8/2020,6496.14,0.009122340344,0.05857478441,0.09224862765,1,1,1,3169.94,0.008700480135,0.05720613008,0.08734865644,1,1,1,50.174,23.14,3.26,0.50016126,7569718916,0.27288,0.07,0.203,50.174,1.4274,1.395,1.521,1.7662,1,72.448,100.79,95.895,6140000000000,21.4,26.676,19.6,3.4,8.5,0.132,0.142
